"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","Indegree","IsSingleNode","name","NeighborhoodConnectivity","Outdegree","PartnerOfMultiEdgedNodePairs","selected","SelfLoops","shared name","Stress"
"4.791195573731056","11.808196073582284","0.20871617211427426","0.2222222222222222","10","18","9","false","23344","13.555555555555555","9","9","false","0","23344","997891762"
"4.5179215780611015","21.720480835781075","0.22134071668175284","0.17647058823529413","10","34","17","false","23939","13.117647058823529","17","17","false","0","23939","2131871554"
"5.126292999759442","0.7600081551712905","0.19507273580478648","0.7619047619047619","10","14","7","false","25402","12.428571428571429","7","7","false","0","25402","104111935"
"5.284099109935049","0.4601326928918282","0.18924701811891106","0.3333333333333333","10","8","4","false","25948","13.5","4","4","false","0","25948","53611064"
"5.0134712533076735","5.235019921062181","0.19946259776402286","0.21212121212121213","10","24","12","false","6963","16.916666666666668","12","12","false","0","6963","699276612"
"5.445994707721915","0.0","0.18362118468130217","1.0","11","6","3","false","8374","12.666666666666666","3","3","false","0","8374","0"
"5.445994707721915","0.0","0.18362118468130217","1.0","11","6","3","false","17465","12.666666666666666","3","3","false","0","17465","0"
"4.597546307433245","51.34430066858486","0.21750732524068647","0.06153846153846154","10","52","26","false","19865","9.23076923076923","26","26","false","0","19865","4120350769"
"4.691363964397402","7.549501351760527","0.21315762485898881","0.24444444444444444","11","20","10","false","3006","15.1","10","10","false","0","3006","708253234"
"4.879239836420496","2.59504727569382","0.20494995809298427","0.35714285714285715","11","16","8","false","3630","13.125","8","8","false","0","3630","282837236"
"4.502285301900409","39.930280184647025","0.22210942509083137","0.10826210826210826","11","54","27","false","5901","10.555555555555555","27","27","false","0","5901","3801885563"
"4.622564349290354","8.359467960143714","0.21633014154870941","0.2857142857142857","11","28","14","false","5953","16.5","14","14","false","0","5953","1095095228"
"5.105605003608371","4.273799990403476","0.19586317376554846","0.26666666666666666","11","20","10","false","7911","9.7","10","10","false","0","7911","436549541"
"5.43396680298292","0.0","0.18402762406481032","1.0","11","6","3","false","8730","11.0","3","3","false","0","8730","0"
"5.226846283377435","1.9607656677698846","0.1913199558173785","0.23809523809523808","11","14","7","false","10406","9.285714285714286","7","7","false","0","10406","249803117"
"4.813086360356026","0.6446719514554904","0.20776689324270292","0.6666666666666666","11","12","6","false","12874","21.833333333333332","6","6","false","0","12874","122758697"
"5.43396680298292","0.0","0.18402762406481032","1.0","11","6","3","false","13177","11.0","3","3","false","0","13177","0"
"4.980995910512389","1.2611508968579985","0.20076306384622813","0.4166666666666667","11","18","9","false","16817","11.666666666666666","9","9","false","0","16817","162320233"
"5.448881404859273","0.9906399242049692","0.18352390622930556","0.4","11","10","5","false","19723","7.8","5","5","false","0","19723","88626569"
"5.377435650709646","1.0424752782635818","0.1859622438937103","0.3333333333333333","11","14","7","false","24885","7.142857142857143","7","7","false","0","24885","120684026"
"6.410151551599712","0.0","0.15600255188201298","0.0","11","2","1","false","13653","6.0","1","1","false","0","13653","0"
"6.409910993504932","0.0","0.15600840651504916","1.0","11","4","2","false","22599","5.0","2","2","false","0","22599","0"
"5.419773875390907","16.794263833590605","0.18450954283177987","0.1111111111111111","10","18","9","false","3265","7.888888888888889","9","9","false","0","3265","1117208236"
"6.488814048592735","0.88636460457366","0.15411136650107513","0.3333333333333333","12","6","3","false","3998","6.0","3","3","false","0","3998","65726988"
"6.489054606687515","0.0","0.15410565338276183","1.0","12","4","2","false","8513","9.0","2","2","false","0","8513","0"
"6.371902814529709","0.0","0.15693899124131683","1.0","12","4","2","false","10501","12.0","2","2","false","0","10501","0"
"6.36997834977147","2.4209953617898816","0.15698640483383686","0.3333333333333333","12","6","3","false","13029","9.333333333333334","3","3","false","0","13029","185026194"
"6.15371662256435","0.0","0.16250342050740785","1.0","11","4","2","false","13622","12.0","2","2","false","0","13622","0"
"6.489054606687515","0.0","0.15410565338276183","1.0","12","6","3","false","13682","7.0","3","3","false","0","13682","0"
"5.649506855905702","7.143337085115947","0.17700659995741963","0.19047619047619047","11","14","7","false","16324","8.142857142857142","7","7","false","0","16324","556196751"
"5.379360115467885","3.306322557586944","0.1858957159466953","0.23809523809523808","11","14","7","false","16640","7.428571428571429","7","7","false","0","16640","424569343"
"6.489054606687515","0.0","0.15410565338276183","1.0","12","6","3","false","16749","7.0","3","3","false","0","16749","0"
"6.489054606687515","0.0","0.15410565338276183","1.0","12","6","3","false","26059","7.0","3","3","false","0","26059","0"
"5.975463074332452","6.118004663542794","0.16735104669887277","0.16666666666666666","12","18","9","false","26065","5.222222222222222","9","9","false","0","26065","474957604"
"6.440221313447197","0.0","0.15527416704019126","1.0","12","4","2","false","580","3.0","2","2","false","0","580","0"
"6.440221313447197","0.0","0.15527416704019126","1.0","12","4","2","false","6431","3.0","2","2","false","0","6431","0"
"4.987972095261005","4.145861556439927","0.20048227634434532","0.3111111111111111","10","20","10","false","1877","10.0","10","10","false","0","1877","501299095"
"4.986047630502767","11.609847034829443","0.20055965648670815","0.11029411764705882","10","34","17","false","2042","6.0","17","17","false","0","2042","992462827"
"4.939138802020688","8.92610986665682","0.20246444574323008","0.2222222222222222","10","18","9","false","15880","10.0","9","9","false","0","15880","700642247"
"5.164782294924224","3.3153737058557087","0.1936190032603633","0.21428571428571427","10","16","8","false","16967","10.75","8","8","false","0","16967","324241151"
"5.985325956218427","0.0","0.1670752783248262","1.0","11","6","3","false","19710","10.0","3","3","false","0","19710","0"
"5.336300216502285","1.995455101433077","0.18739575350493623","0.4666666666666667","10","12","6","false","20014","10.666666666666666","6","6","false","0","20014","176682876"
"5.76040413759923","0.0","0.17359893092792117","1.0","10","6","3","false","23163","11.666666666666666","3","3","false","0","23163","0"
"5.985325956218427","0.0","0.1670752783248262","1.0","11","6","3","false","23225","10.0","3","3","false","0","23225","0"
"5.985807072407987","0.0","0.16706184945545152","0.0","11","2","1","false","3683","17.0","1","1","false","0","3683","0"
"5.985807072407987","0.0","0.16706184945545152","0.0","11","2","1","false","3845","17.0","1","1","false","0","3845","0"
"5.733702189078662","0.0","0.17440738409901407","1.0","10","4","2","false","6748","13.0","2","2","false","0","6748","0"
"5.985807072407987","0.0","0.16706184945545152","0.0","11","2","1","false","14664","17.0","1","1","false","0","14664","0"
"5.985807072407987","0.0","0.16706184945545152","0.0","11","2","1","false","16065","17.0","1","1","false","0","16065","0"
"5.985807072407987","0.0","0.16706184945545152","0.0","11","2","1","false","16963","17.0","1","1","false","0","16963","0"
"5.985325956218427","1.0907924479113005","0.1670752783248262","0.0","11","4","2","false","20650","9.0","2","2","false","0","20650","70952816"
"5.095020447438056","19.932869544112737","0.19627006610009443","0.06666666666666667","11","20","10","false","3804","7.1","10","10","false","0","3804","1474760898"
"5.768342554726966","0.0","0.17336002335376788","1.0","11","4","2","false","4032","7.0","2","2","false","0","4032","0"
"5.296127014674044","3.5485903491287414","0.1888172238372093","0.1","11","10","5","false","5194","6.8","5","5","false","0","5194","269586200"
"5.722877074813567","0.0","0.17473728457335014","1.0","11","4","2","false","23137","11.0","2","2","false","0","23137","0"
"6.015876834255472","0.06287953217786527","0.1662268074216251","0.6666666666666666","11","6","3","false","11495","7.666666666666667","3","3","false","0","11495","6848656"
"5.309598267981718","7.134141581166367","0.18833816600217468","0.05714285714285714","10","30","15","false","12842","4.466666666666667","15","15","false","0","12842","603776079"
"5.637719509261487","0.0","0.17737668544120155","1.0","11","8","4","false","495","8.75","4","4","false","0","495","0"
"5.71638200625451","0.0","0.17493582460127088","0.0","11","2","1","false","2742","16.0","1","1","false","0","2742","0"
"5.71614144815973","0.0","0.17494318660045452","1.0","11","4","2","false","3965","9.0","2","2","false","0","3965","0"
"5.71614144815973","0.0","0.17494318660045452","1.0","11","4","2","false","5622","9.0","2","2","false","0","5622","0"
"5.71638200625451","0.0","0.17493582460127088","0.0","11","2","1","false","7855","16.0","1","1","false","0","7855","0"
"5.71638200625451","0.0","0.17493582460127088","0.0","11","2","1","false","8928","16.0","1","1","false","0","8928","0"
"4.80322347847005","18.3588055052456","0.2081935193068563","0.15555555555555556","11","20","10","false","8968","13.6","10","10","false","0","8968","1768428043"
"5.583112821746452","0.3062556424570088","0.17911155155327674","0.6","11","10","5","false","9458","7.8","5","5","false","0","9458","28765573"
"5.242242001443349","0.9897971423334101","0.1907580763582966","0.4666666666666667","10","12","6","false","17968","9.0","6","6","false","0","17968","78940192"
"5.71638200625451","0.0","0.17493582460127088","0.0","11","2","1","false","18375","16.0","1","1","false","0","18375","0"
"4.830165985085398","11.587150910965253","0.20703222272025498","0.16666666666666666","11","18","9","false","8335","10.88888888888889","9","9","false","0","8335","957487693"
"5.644695694010103","0.07186671234237317","0.17715746857021097","0.0","12","4","2","false","1104","5.5","2","2","false","0","1104","4678292"
"5.829925426990618","0.0","0.17152878068908603","0.0","12","2","1","false","5427","9.0","1","1","false","0","5427","0"
"5.28313687755593","0.0","0.1892814862034423","1.0","11","8","4","false","13322","14.5","4","4","false","0","13322","0"
"5.829925426990618","0.0","0.17152878068908603","0.0","12","2","1","false","13529","9.0","1","1","false","0","13529","0"
"5.273995669954294","4.5734773067908865","0.18960956029921547","0.4166666666666667","11","18","9","false","18619","8.777777777777779","9","9","false","0","18619","565624976"
"5.274236228049074","3.8191422832224236","0.18960091220068415","0.5357142857142857","11","16","8","false","18751","9.875","8","8","false","0","18751","516980261"
"6.272552321385614","0.9533564195710292","0.15942473633748802","0.6190476190476191","12","14","7","false","6494","7.142857142857143","7","7","false","0","6494","125615751"
"6.653596343516959","0.22337344605340667","0.15029465996601468","0.6","13","12","6","false","2526","7.333333333333333","6","6","false","0","2526","32544150"
"5.852056771710368","1.2397351525870102","0.17088009207876023","0.6","12","12","6","false","6364","7.5","6","6","false","0","6364","148696892"
"5.824392590810681","7.444256788430445","0.1716917231125062","0.35555555555555557","12","20","10","false","6857","6.4","10","10","false","0","6857","603646701"
"6.443108010584556","0.5079021027814568","0.1552045997610514","0.6666666666666666","13","12","6","false","7853","7.0","6","6","false","0","7853","91498107"
"6.443108010584556","0.5079021027814568","0.1552045997610514","0.6666666666666666","13","12","6","false","14976","7.0","6","6","false","0","14976","91498107"
"6.6244888140485925","5.256120956062893","0.1509550439392839","0.15555555555555556","13","20","10","false","24781","4.5","10","10","false","0","24781","435764322"
"6.294443108010585","0.0","0.15887028968890926","1.0","12","4","2","false","321","8.0","2","2","false","0","321","0"
"6.555208082751984","1.4075820080269204","0.15255045871559633","0.4","13","10","5","false","21853","7.2","5","5","false","0","21853","87236399"
"7.248015395718066","0.0","0.13796880185861268","1.0","13","4","2","false","884","7.0","2","2","false","0","884","0"
"7.6237671397642535","0.0","0.13116874921115737","1.0","14","6","3","false","5469","5.333333333333333","3","3","false","0","5469","0"
"7.6237671397642535","0.0","0.13116874921115737","1.0","14","6","3","false","5575","5.333333333333333","3","3","false","0","5575","0"
"7.6242482559538125","0.0","0.13116047201363035","0.0","14","2","1","false","10183","10.0","1","1","false","0","10183","0"
"6.662256434929035","1.322778880526979","0.15009929590178733","0.3333333333333333","12","12","6","false","10966","6.333333333333333","6","6","false","0","10966","115751287"
"7.6237671397642535","0.0","0.13116874921115737","1.0","14","6","3","false","16624","5.333333333333333","3","3","false","0","16624","0"
"6.474621121000721","4.423224540420075","0.15444919190042727","0.16666666666666666","12","8","4","false","24699","4.5","4","4","false","0","24699","296834014"
"5.359874909790714","1.7270676882281983","0.18657151833400656","0.47619047619047616","11","14","7","false","14308","11.142857142857142","7","7","false","0","14308","263700406"
"5.647822949242242","0.8660422863458247","0.17705937473379335","0.3333333333333333","11","6","3","false","5166","9.333333333333334","3","3","false","0","5166","92528181"
"5.274236228049074","7.477355552542437","0.18960091220068415","0.19696969696969696","11","24","12","false","5597","7.583333333333333","12","12","false","0","5597","741644425"
"5.177050757757999","1.9207234417492394","0.19316016913712186","0.3333333333333333","11","14","7","false","9066","10.714285714285714","7","7","false","0","9066","222440652"
"5.994467163820063","0.21878181565743435","0.16682049841486415","0.7333333333333333","12","12","6","false","20787","9.5","6","6","false","0","20787","49452553"
"5.537887899927832","7.795240824344337","0.18057425828591286","0.17142857142857143","12","30","15","false","23836","5.466666666666667","15","15","false","0","23836","717821725"
"5.766658648063507","0.8028930711684451","0.17341064575337894","0.5","12","16","8","false","25050","7.875","8","8","false","0","25050","119724633"
"5.729131585277845","4.9417954847535555","0.17454652334565","0.17777777777777778","11","20","10","false","5287","6.6","10","10","false","0","5287","413911238"
"6.307433245128698","0.08545922289873091","0.15854309687261633","0.7","12","10","5","false","17273","8.2","5","5","false","0","17273","19705476"
"4.902333413519365","6.921351137510995","0.20398449384169978","0.14285714285714285","10","14","7","false","9283","22.714285714285715","7","7","false","0","9283","789686189"
"5.335337984123166","0.0","0.18742955047567517","1.0","12","6","3","false","953","12.333333333333334","3","3","false","0","953","0"
"5.278325715660332","0.38453363634190063","0.1894540151307994","0.3","12","10","5","false","17794","9.0","5","5","false","0","17794","46470072"
"6.273995669954294","0.0","0.1593880602737625","0.0","12","2","1","false","114","12.0","1","1","false","0","114","0"
"6.273995669954294","0.0","0.1593880602737625","0.0","12","2","1","false","2348","12.0","1","1","false","0","2348","0"
"6.273995669954294","0.0","0.1593880602737625","0.0","12","2","1","false","6631","12.0","1","1","false","0","6631","0"
"5.838826076497474","1.375829306088296","0.1712673038892551","0.3","12","10","5","false","8854","7.8","5","5","false","0","8854","105163402"
"6.537647341833052","0.0","0.1529602237185856","0.0","13","2","1","false","4290","15.0","1","1","false","0","4290","0"
"6.537406783738273","0.0","0.1529658522225493","1.0","13","4","2","false","8200","8.5","2","2","false","0","8200","0"
"6.0928554245850375","0.0","0.1641266582438408","1.0","12","6","3","false","11113","9.333333333333334","3","3","false","0","11113","0"
"6.537406783738273","0.0","0.1529658522225493","1.0","13","4","2","false","12302","8.5","2","2","false","0","12302","0"
"6.537647341833052","0.0","0.1529602237185856","0.0","13","2","1","false","21017","15.0","1","1","false","0","21017","0"
"5.646860716863123","1.693609266140498","0.17708954588054868","0.3","11","10","5","false","23297","7.2","5","5","false","0","23297","125270085"
"2.2222222222222223","0.0","0.44999999999999996","1.0","3","4","2","false","6355","3.5","2","2","false","0","6355","0"
"1.4444444444444444","3.444444444444444","0.6923076923076923","0.1","2","10","5","false","7194","2.2","5","5","false","0","7194","248"
"2.2222222222222223","0.0","0.44999999999999996","1.0","3","4","2","false","20960","3.5","2","2","false","0","20960","0"
"2.3333333333333335","0.0","0.42857142857142855","0.0","3","2","1","false","7542","5.0","1","1","false","0","7542","0"
"2.3333333333333335","0.0","0.42857142857142855","0.0","3","2","1","false","15322","5.0","1","1","false","0","15322","0"
"1.4444444444444444","3.7777777777777777","0.6923076923076923","0.0","2","10","5","false","18415","1.8","5","5","false","0","18415","272"
"6.773875390906904","3.648209891220972","0.1476259810362584","0.3333333333333333","13","6","3","false","23066","3.6666666666666665","3","3","false","0","23066","358285156"
"5.776280971854703","6.9413424391653535","0.17312177244710977","0.2857142857142857","12","14","7","false","3765","6.714285714285714","7","7","false","0","3765","775448722"
"6.7748376232860235","0.0","0.14760501367041864","1.0","13","4","2","false","14500","5.0","2","2","false","0","14500","0"
"7.772191484243445","2.6892405009072444","0.1286638397969606","0.0","14","4","2","false","17918","3.0","2","2","false","0","17918","264361407"
"5.777724320423382","1.3750798553028039","0.17307852444000332","0.5","12","10","5","false","3418","8.8","5","5","false","0","3418","229206634"
"6.242482559538129","1.7256622960132986","0.1601926782273603","0.26666666666666666","12","12","6","false","4798","3.8333333333333335","6","6","false","0","4798","166450975"
"6.656483040654318","0.0","0.15022948212930506","1.0","13","6","3","false","12866","6.0","3","3","false","0","12866","0"
"6.775799855665143","0.0","0.14758405225973656","1.0","13","4","2","false","20196","6.0","2","2","false","0","20196","0"
"1.0","0.0","1.0","0.0","1","2","1","false","2004","1.0","1","1","false","0","2004","0"
"1.0","0.0","1.0","0.0","1","2","1","false","21191","1.0","1","1","false","0","21191","0"
"7.121722395958624","3.547590216810218","0.14041547035973653","0.0","12","4","2","false","21663","4.0","2","2","false","0","21663","299557920"
"6.123887418811643","7.365754691403787","0.16329496798523","0.1","11","10","5","false","14020","3.6","5","5","false","0","14020","621803699"
"8.120038489295165","2.5930199255728534","0.12315212561102058","0.0","13","6","3","false","22203","1.6666666666666667","3","3","false","0","22203","218984110"
"7.123406302622083","0.0","0.14038227745508577","1.0","12","4","2","false","1600","3.5","2","2","false","0","1600","0"
"7.123646860716863","0.0","0.14037753689258095","0.0","12","2","1","false","15905","5.0","1","1","false","0","15905","0"
"7.123406302622083","0.0","0.14038227745508577","1.0","12","4","2","false","21635","3.5","2","2","false","0","21635","0"
"6.15179215780611","5.6561796848524555","0.16255425644234153","0.39285714285714285","12","16","8","false","16543","5.5","8","8","false","0","16543","491746253"
"7.150348809237431","1.9024258512665648","0.1398533171847665","0.3333333333333333","13","8","4","false","238","4.0","4","4","false","0","238","113213676"
"6.15251383209045","2.8010154246542323","0.16253518923991242","0.47619047619047616","12","14","7","false","4793","5.857142857142857","7","7","false","0","4793","321762268"
"5.164782294924224","20.34744827342372","0.1936190032603633","0.15384615384615385","11","26","13","false","6218","6.923076923076923","13","13","false","0","6218","1712755952"
"7.037286504690883","3.2843826057520022","0.14210022561017296","0.2","12","10","5","false","15516","4.4","5","5","false","0","15516","349707207"
"6.158768342554727","0.0","0.16237012733380204","1.0","12","8","4","false","16553","8.0","4","4","false","0","16553","0"
"7.150348809237431","6.535759690103754E-4","0.1398533171847665","0.6666666666666666","13","8","4","false","16563","5.5","4","4","false","0","16563","22583"
"6.158768342554727","0.0","0.16237012733380204","1.0","12","8","4","false","16565","8.0","4","4","false","0","16565","0"
"7.151070483521771","0.0","0.13983920341776834","1.0","13","6","3","false","22964","6.333333333333333","3","3","false","0","22964","0"
"8.14986769304787","0.0","0.12270137843501876","1.0","14","4","2","false","8442","3.0","2","2","false","0","8442","0"
"8.14986769304787","0.0","0.12270137843501876","1.0","14","4","2","false","10412","3.0","2","2","false","0","10412","0"
"1.0","0.0","1.0","0.0","1","2","1","false","8887","1.0","1","1","false","0","8887","0"
"1.0","0.0","1.0","0.0","1","2","1","false","6072","1.0","1","1","false","0","6072","0"
"5.929275920134713","2.557399892479799","0.1686546575787082","0.2545454545454545","12","22","11","false","491","6.636363636363637","11","11","false","0","491","234702677"
"5.736829444310801","2.076475693940892","0.17431231130493124","0.42857142857142855","12","14","7","false","1124","14.857142857142858","7","7","false","0","1124","199122315"
"6.487851816213616","0.0","0.15413422321097514","1.0","12","6","3","false","1818","8.0","3","3","false","0","1818","0"
"5.510704835217705","1.8932070810896406","0.18146499039636807","0.3333333333333333","12","6","3","false","4552","14.0","3","3","false","0","4552","162607050"
"6.4207361077700265","0.0","0.155745382338616","1.0","12","8","4","false","5739","8.0","4","4","false","0","5739","0"
"5.6418089968727445","7.896111005517216","0.17724811324777215","0.4238095238095238","11","42","21","false","6823","11.19047619047619","21","21","false","0","6823","883783863"
"6.016598508539812","1.621078866449014","0.16620686897764983","0.32142857142857145","12","16","8","false","7882","6.0","8","8","false","0","7882","133079802"
"5.643492903536204","2.7060118470977352","0.17719522591645354","0.39285714285714285","11","16","8","false","13328","7.125","8","8","false","0","13328","236022477"
"6.487851816213616","0.0","0.15413422321097514","1.0","12","6","3","false","17039","8.0","3","3","false","0","17039","0"
"5.504209766658648","4.5141945658448295","0.18167912241597833","0.26666666666666666","11","20","10","false","17082","7.5","10","10","false","0","17082","426698540"
"6.4204955496752465","0.570840307164209","0.15575121768452604","0.6","12","10","5","false","22028","6.4","5","5","false","0","22028","41680423"
"6.929035362039933","0.0","0.1443202333009304","0.0","13","2","1","false","23454","11.0","1","1","false","0","23454","0"
"5.661775318739475","0.0","0.17662304554724678","1.0","11","6","3","false","3681","10.666666666666666","3","3","false","0","3681","0"
"6.488332932403176","0.0","0.15412279400860152","1.0","12","4","2","false","7126","9.0","2","2","false","0","7126","0"
"4.991099350493144","21.73691134092233","0.20035666088297668","0.14102564102564102","11","26","13","false","3547","9.23076923076923","13","13","false","0","3547","1520616469"
"5.617272071205196","18.57810151061624","0.17802235450301915","0.11724137931034483","11","60","30","false","449","5.5","30","30","false","0","449","1636411881"
"5.708924705316334","0.28817799044984","0.1751643350750042","0.6666666666666666","12","8","4","false","882","7.75","4","4","false","0","882","27054690"
"5.451046427712292","0.0","0.18345101500441308","1.0","11","4","2","false","1405","19.5","2","2","false","0","1405","0"
"5.990377676208804","0.0","0.16693438278049957","1.0","12","6","3","false","1498","8.0","3","3","false","0","1498","0"
"5.990377676208804","0.0","0.16693438278049957","1.0","12","6","3","false","3033","8.0","3","3","false","0","3033","0"
"5.979071445754149","2.9083219279599644","0.16725005029169182","0.1","12","10","5","false","3048","4.2","5","5","false","0","3048","180387805"
"5.990618234303584","0.0","0.1669276793960567","1.0","12","4","2","false","3511","10.5","2","2","false","0","3511","0"
"5.91243685350012","0.0","0.16913499877939622","1.0","12","6","3","false","7091","17.0","3","3","false","0","7091","0"
"5.7120519605484725","0.8335837079100388","0.17506843546009687","0.35714285714285715","12","16","8","false","14707","8.0","8","8","false","0","14707","96883952"
"5.34736588886216","4.001003955763202","0.18700796257141572","0.26666666666666666","12","12","6","false","17245","7.666666666666667","6","6","false","0","17245","342935064"
"5.990858792398364","0.0","0.16692097654995183","0.0","12","2","1","false","18340","13.0","1","1","false","0","18340","0"
"5.56362761606928","3.3204296745126216","0.17973884469041856","0.14285714285714285","11","14","7","false","6804","3.857142857142857","7","7","false","0","6804","236287089"
"6.563146499879721","0.0","0.15236594216178573","1.0","12","4","2","false","12260","4.5","2","2","false","0","12260","0"
"5.657204714938658","1.007528739378535","0.17676574392992303","0.3333333333333333","11","8","4","false","19624","5.25","4","4","false","0","19624","72785753"
"5.632667789271109","1.2388851578734887","0.17753576767029683","0.2","11","10","5","false","22826","6.6","5","5","false","0","22826","85087801"
"6.563146499879721","0.0","0.15236594216178573","1.0","12","4","2","false","25491","4.5","2","2","false","0","25491","0"
"6.563387057974501","0.0","0.15236035771880954","0.0","12","2","1","false","25844","7.0","1","1","false","0","25844","0"
"6.656964156843878","0.0","0.15021862465218805","0.0","12","2","1","false","6184","4.0","1","1","false","0","6184","0"
"5.9603079143613185","1.4652633763845113","0.16777656697743876","0.5","12","8","4","false","19161","7.0","4","4","false","0","19161","91586059"
"5.960548472456098","0.0","0.16776979578658485","1.0","12","6","3","false","21831","9.333333333333334","3","3","false","0","21831","0"
"5.5082992542699065","0.07325022627454396","0.18154423967158703","0.8873403019744484","11","84","42","false","88","38.523809523809526","42","42","false","0","88","72574611"
"5.5082992542699065","0.07325022627454396","0.18154423967158703","0.8873403019744484","11","84","42","false","1995","38.523809523809526","42","42","false","0","1995","72574611"
"5.5082992542699065","0.07325022627454396","0.18154423967158703","0.8873403019744484","11","84","42","false","2338","38.523809523809526","42","42","false","0","2338","72574611"
"5.5082992542699065","0.07325022627454396","0.18154423967158703","0.8873403019744484","11","84","42","false","2530","38.523809523809526","42","42","false","0","2530","72574611"
"5.5082992542699065","0.07325022627454396","0.18154423967158703","0.8873403019744484","11","84","42","false","2535","38.523809523809526","42","42","false","0","2535","72574611"
"5.65119076256916","0.0","0.17695385663204496","1.0","11","62","31","false","4355","40.58064516129032","31","31","false","0","4355","0"
"5.5082992542699065","0.07325022627454396","0.18154423967158703","0.8873403019744484","11","84","42","false","4755","38.523809523809526","42","42","false","0","4755","72574611"
"5.611498676930479","0.0","0.17820551292493678","1.0","12","66","33","false","5210","40.60606060606061","33","33","false","0","5210","0"
"5.5082992542699065","0.07325022627454396","0.18154423967158703","0.8873403019744484","11","84","42","false","6340","38.523809523809526","42","42","false","0","6340","72574611"
"5.5082992542699065","0.07325022627454396","0.18154423967158703","0.8873403019744484","11","84","42","false","7197","38.523809523809526","42","42","false","0","7197","72574611"
"5.5082992542699065","0.07325022627454396","0.18154423967158703","0.8873403019744484","11","84","42","false","7635","38.523809523809526","42","42","false","0","7635","72574611"
"5.611498676930479","0.0","0.17820551292493678","1.0","12","66","33","false","8727","40.60606060606061","33","33","false","0","8727","0"
"5.65119076256916","0.0","0.17695385663204496","1.0","11","62","31","false","9313","40.58064516129032","31","31","false","0","9313","0"
"5.5082992542699065","0.07325022627454396","0.18154423967158703","0.8873403019744484","11","84","42","false","9656","38.523809523809526","42","42","false","0","9656","72574611"
"5.5085398123646865","0.06016846075661155","0.1815363116293288","0.9024390243902439","11","82","41","false","9869","38.80487804878049","41","41","false","0","9869","58312051"
"5.41351936492663","1.756516979545146","0.1847227159616068","0.8460686600221484","11","86","43","false","10350","37.883720930232556","43","43","false","0","10350","230598162"
"5.5082992542699065","0.07325022627454396","0.18154423967158703","0.8873403019744484","11","84","42","false","12507","38.523809523809526","42","42","false","0","12507","72574611"
"5.611498676930479","0.0","0.17820551292493678","1.0","12","66","33","false","12710","40.60606060606061","33","33","false","0","12710","0"
"5.65119076256916","0.0","0.17695385663204496","1.0","11","62","31","false","14648","40.58064516129032","31","31","false","0","14648","0"
"5.5082992542699065","0.07325022627454396","0.18154423967158703","0.8873403019744484","11","84","42","false","14766","38.523809523809526","42","42","false","0","14766","72574611"
"5.5082992542699065","0.07325022627454396","0.18154423967158703","0.8873403019744484","11","84","42","false","15010","38.523809523809526","42","42","false","0","15010","72574611"
"4.84748616790955","29.779869358544403","0.20629249168775743","0.4640561075394506","11","118","59","false","15244","29.864406779661017","59","59","false","0","15244","3990028599"
"5.611498676930479","0.0","0.17820551292493678","1.0","12","66","33","false","15245","40.60606060606061","33","33","false","0","15245","0"
"5.611258118835699","9.172695475447528E-5","0.1782131527051359","0.983957219251337","12","68","34","false","15457","40.205882352941174","34","34","false","0","15457","39618"
"5.5085398123646865","0.06016846075661155","0.1815363116293288","0.9024390243902439","11","82","41","false","15933","38.80487804878049","41","41","false","0","15933","58312051"
"5.5082992542699065","0.07325022627454396","0.18154423967158703","0.8873403019744484","11","84","42","false","16654","38.523809523809526","42","42","false","0","16654","72574611"
"5.5082992542699065","0.07325022627454396","0.18154423967158703","0.8873403019744484","11","84","42","false","17807","38.523809523809526","42","42","false","0","17807","72574611"
"5.5082992542699065","0.07325022627454396","0.18154423967158703","0.8873403019744484","11","84","42","false","18225","38.523809523809526","42","42","false","0","18225","72574611"
"5.17392350252586","5.222762769925887","0.19327692021573367","0.7476190476190476","10","72","36","false","18453","36.138888888888886","36","36","false","0","18453","1005215695"
"5.264373346163098","3.1968508071554576","0.1899561323341254","0.8360071301247772","10","68","34","false","18778","38.0","34","34","false","0","18778","924270192"
"5.65119076256916","0.0","0.17695385663204496","1.0","11","62","31","false","19114","40.58064516129032","31","31","false","0","19114","0"
"5.611498676930479","0.0","0.17820551292493678","1.0","12","66","33","false","19446","40.60606060606061","33","33","false","0","19446","0"
"5.5082992542699065","0.07325022627454396","0.18154423967158703","0.8873403019744484","11","84","42","false","19645","38.523809523809526","42","42","false","0","19645","72574611"
"5.5082992542699065","0.07325022627454396","0.18154423967158703","0.8873403019744484","11","84","42","false","19939","38.523809523809526","42","42","false","0","19939","72574611"
"6.033197017079624","0.0","0.16574960127591706","1.0","12","4","2","false","20346","27.0","2","2","false","0","20346","0"
"5.5085398123646865","0.06016846075661155","0.1815363116293288","0.9024390243902439","11","82","41","false","20576","38.80487804878049","41","41","false","0","20576","58312051"
"5.65119076256916","0.0","0.17695385663204496","1.0","11","62","31","false","21178","40.58064516129032","31","31","false","0","21178","0"
"5.611498676930479","0.0","0.17820551292493678","1.0","12","66","33","false","22504","40.60606060606061","33","33","false","0","22504","0"
"5.611258118835699","9.172695475447528E-5","0.1782131527051359","0.983957219251337","12","68","34","false","23712","40.205882352941174","34","34","false","0","23712","39618"
"5.271830647101275","0.635550667734213","0.1896874287018024","0.5","11","10","5","false","24453","29.2","5","5","false","0","24453","77587047"
